,img_ID,artist,height,width,whitespace,chiaroscuro,color_01,color_02,color_03,color_04,color_05,color_06,color_07,color_08,color_09,color_10
1080,223610,hokusai,50,50,1.96,6.125,#FFBFBF,#3F3F3F,#BF7F7F,#BFBF7F,#BFBFBF,#7F3F3F,#7F7F7F,#7F7F3F,#FFFFBF,#3F003F
1081,223612,hokusai,50,50,2.0,4.54545,#BFFFFF,#7F7F7F,#00003F,#FFBF7F,#3F3F3F,#003F7F,#7F7FBF,#3F7F7F,#BFBFBF,#FFFFFF
1082,223613,hokusai,50,50,1.96,7.0,#003F7F,#FFFFBF,#BFBFBF,#00003F,#7F7F7F,#BFBF7F,#3F3F3F,#7FBFBF,#7FBF7F,#FFBFBF
1083,223614,hokusai,50,50,1.96,0.58333,#003F3F,#7FBFBF,#3F7F3F,#FFFF7F,#BFBFBF,#7F7F7F,#3F0000,#00007F,#7FBF7F,#BFBFFF
1084,223615,hokusai,50,50,1.96,5.44444,#FFFFBF,#3F3F3F,#7F7F7F,#BFBFBF,#BF7F7F,#FFBF7F,#BFBF7F,#3F003F,#7F7F3F,#007FBF
1085,223616,hokusai,50,50,1.96,0.56322,#3F0000,#FFBF7F,#3F3F3F,#FFFFBF,#7F7F7F,#BFBF7F,#7F7F3F,#3F3F3F,#BFBF3F,#3F7F3F
1086,223619,hokusai,50,50,1.96,0.81667,#BFBFBF,#003F3F,#FFFFBF,#7F7F3F,#FF7F7F,#BF7F3F,#000000,#3F7F7F,#003F7F,#BFBF7F
1087,223620,hokusai,50,50,1.96,9.8,#3F7FBF,#FFBF7F,#3F7F3F,#BFBFBF,#BFBF3F,#00003F,#7FBFBF,#FFFFFF,#7F7F3F,#BFBF7F
1088,223621,hokusai,50,50,2.0,1.16279,#3F7FBF,#3F3F3F,#BFBFFF,#FFFFFF,#BFBFBF,#7F7F7F,#3F0000,#BFBF7F,#7FBFBF,#3F7F7F
1089,223623,hokusai,50,50,1.96,0.23558,#BF7F3F,#3F3F3F,#BFBF7F,#00003F,#3F7F3F,#7F7F3F,#BFBF3F,#3F003F,#7F3F3F,#3F0000
1090,223624,hokusai,50,50,1.96,1.16667,#7F3F3F,#FFBF7F,#000000,#7FBFBF,#BF7F3F,#FF7F3F,#7F7F7F,#FFFFBF,#7F7F3F,#3F3F3F
1091,223629,hokusai,50,50,1.96,0.71014,#7F7F3F,#3F3F3F,#BF7F7F,#7F3F3F,#BFBF7F,#BF7F3F,#000000,#3F3F00,#FFBF7F,#7F7F7F
1092,223633,hokusai,50,50,1.96,49.0,#BFBF7F,#FFFFFF,#3F3F3F,#FFFFBF,#7F7F3F,#BF7F7F,#BFBFBF,#FFBFBF,#7F7F7F,#FFBF7F
1093,223634,hokusai,50,50,1.96,1.25641,#BFFFFF,#003F3F,#7F7F7F,#FFFFBF,#3F007F,#FFFFFF,#BFBFBF,#3F7FBF,#003F00,#003F7F
1094,223635,hokusai,50,50,1.96,0.22791,#FFBF3F,#3F3F00,#BFBF7F,#BF7F00,#7F7F7F,#3F0000,#7F7F3F,#FFFF3F,#3F3F3F,#7FBF7F
1095,223636,hokusai,50,50,1.96,4.9,#FFBFBF,#7F7F7F,#BFBFBF,#BFBF7F,#3F3F3F,#BF7F7F,#3F3F00,#7F7F3F,#7F3F3F,#3F7F3F
1096,223637,hokusai,50,50,2.0,4.54545,#BFBFBF,#3F003F,#FFFFFF,#7F7F7F,#BFBF7F,#003F7F,#3F3F3F,#7FBFBF,#BF7F7F,#007F7F
1097,223638,hokusai,50,50,1.96,8.16667,#003F3F,#FFFFBF,#7F7F7F,#3F7F7F,#7FBFBF,#003F7F,#3F7F3F,#BFBFBF,#3F7FBF,#00003F
1098,223640,hokusai,50,50,1.96,8.16667,#7F7F3F,#FFBFBF,#BFBF7F,#FFFFBF,#7F3F3F,#BF7F7F,#FFBF7F,#7F7F7F,#BF7F3F,#3F0000
1099,223641,hokusai,50,50,1.96,0.73134,#FFBFBF,#003F7F,#3F7FBF,#FF7F3F,#3F3F3F,#FFFFBF,#BFBF7F,#000000,#7F7F7F,#7FBFBF
1100,223646,hokusai,50,50,1.96,0.14671,#7F7FBF,#000000,#FFFFBF,#7F3F3F,#FFBF7F,#BFBFBF,#00003F,#7F003F,#FF7F00,#3F3F3F
1101,223648,hokusai,50,50,1.96,16.33333,#BFBFBF,#7F7F7F,#3F3F3F,#BFBF7F,#BF7F7F,#7F3F00,#7FBFBF,#7F7F3F,#3F7F7F,#BFFFBF
1102,223649,hokusai,50,50,2.0,5.55556,#7F7F3F,#FFFFBF,#3F3F3F,#BFBF7F,#FFBFBF,#FFBF7F,#3F3F3F,#FFFFFF,#BF7F7F,#7F7F7F
1103,223652,hokusai,50,50,1.96,1.02083,#3F3F3F,#BFBF7F,#FFFFBF,#7F7F7F,#BFBFBF,#3F0000,#BFFFBF,#BF7F7F,#FFBF7F,#3F3F3F
1104,223656,hokusai,50,50,1.96,1.96,#BF7F7F,#BFBF7F,#3F3F3F,#7F7F3F,#FFBF7F,#BFBFBF,#FFBFBF,#00003F,#7F3F3F,#7F7F7F
1105,223659,hokusai,50,50,1.96,5.44444,#BFBFBF,#7F3F3F,#7F7F7F,#FFFFFF,#3F3F3F,#FFFFBF,#FFBFBF,#BF7F7F,#7F7F3F,#BFBF7F
1106,223660,hokusai,50,50,1.96,0.30435,#3F3F00,#BFBF7F,#7F3F3F,#3F3F3F,#FFFFBF,#7F3F3F,#BF7F3F,#7F7F3F,#FFBF7F,#003F00
1107,223665,hokusai,50,50,1.96,49.0,#BFBF7F,#FFFFBF,#7F7F7F,#FFBFBF,#FFFFFF,#BFBFBF,#3F3F3F,#BF7F7F,#7F7F3F,#3F3F00
1108,184974,kahlo,50,50,1.96,0.14121,#003F3F,#BF7F3F,#3F0000,#FFBF7F,#7F3F3F,#3F3F00,#7F3F3F,#3F3F3F,#FFFF7F,#FF7F3F
1109,184947,kahlo,50,50,1.96,0.23005,#FFFFBF,#3F3F3F,#7F3F3F,#3F3F3F,#003F00,#BF7F3F,#3F3F00,#FFBF7F,#7F7F7F,#7F7F3F
1110,184959,kahlo,50,50,1.96,0.10041,#3F0000,#BF7F3F,#3F3F3F,#3F3F3F,#3F0000,#FFFFBF,#7F3F3F,#7F7F7F,#FFBF7F,#7F7F3F
1111,184946,kahlo,50,50,1.96,0.62025,#7F7F3F,#FFBF3F,#3F3F3F,#BF3F3F,#00003F,#FF3F3F,#FF7F3F,#BF7F3F,#FFFF7F,#3F7F3F
1112,184949,kahlo,50,50,1.96,1.0,#FFFF7F,#7F3F3F,#FFBFBF,#FFFFBF,#BF7F3F,#FFBF7F,#000000,#FFFFFF,#BFBF7F,#BFBFBF
1113,184956,kahlo,50,50,1.96,0.09515,#000000,#7F3F7F,#BFBFBF,#3F3F3F,#7F7F7F,#FFFFFF,#3F003F,#BFBFFF,#FFBFFF,#BF7FBF
1114,184965,kahlo,50,50,1.96,0.33333,#FFFFFF,#3F3F3F,#BF7F3F,#00003F,#FFBF3F,#7F7F7F,#3F3F3F,#3F3F3F,#7F3F3F,#FFBFBF
1115,185003,kahlo,50,50,1.96,1.25641,#000000,#BFBF7F,#7F7F3F,#7F3F3F,#BF7F3F,#7FBFBF,#FFFFBF,#3F3F3F,#FFBF3F,#FFBF7F
1116,185015,kahlo,50,50,1.96,0.3245,#003F3F,#BFBF3F,#7F7F3F,#FFBF3F,#BFFFFF,#003F7F,#3F7F3F,#3F3F00,#7FBF3F,#7FBFBF
1117,184948,kahlo,50,50,1.96,0.0814,#FFFFFF,#3F0000,#BFBF3F,#3F0000,#3F3F3F,#7F7F3F,#FFBF7F,#BFBFBF,#3F7F7F,#3F3F3F
1118,184966,kahlo,50,50,1.96,4.45455,#3F3F7F,#FFBFBF,#7F3F00,#BF7F3F,#FFBF3F,#3F3F3F,#3F3F00,#FFBF7F,#3F7F7F,#FFFFFF
1119,184926,kahlo,50,50,1.96,3.76923,#FF7F3F,#3F0000,#7F7F7F,#BFBF7F,#3F3F3F,#FFBF7F,#BF7F7F,#7F7F3F,#FF3F3F,#7F3F3F
1120,184952,kahlo,50,50,1.96,4.9,#7F3F3F,#FFFFBF,#3F0000,#3F3F00,#3F3F3F,#BF7F3F,#FFBF7F,#FFFF7F,#7F3F00,#7F7F3F
1121,184953,kahlo,50,50,1.96,16.33333,#3F3F3F,#FFBF3F,#BF7F3F,#3F3F00,#7F3F3F,#FFBF7F,#3F3F00,#FFFF7F,#FF7F3F,#BFBF7F
1122,184957,kahlo,50,50,1.96,0.35766,#003F3F,#FFBF3F,#7F7F00,#3F0000,#7F7FBF,#7F3F00,#3F3F00,#BF7F3F,#BF7F00,#BFBFFF
1123,184931,kahlo,50,50,1.96,1.06522,#3F3F3F,#BFBFFF,#FF7F3F,#7F7FFF,#3F0000,#7F3F00,#FFFFFF,#3F3F3F,#BFBFBF,#7F7F7F
1124,184941,kahlo,50,50,1.96,0.89091,#FFFFFF,#3F0000,#BFBF7F,#BF7F3F,#BFBFBF,#7F3F00,#BFBFFF,#7F7F7F,#3F3F00,#FFBFBF
1125,184967,kahlo,50,50,1.96,0.5,#3F3F3F,#BFBFFF,#FF7F7F,#3F3F3F,#3F7FBF,#7F7FBF,#000000,#7F3F3F,#FFBFFF,#7F7F7F
1126,184942,kahlo,50,50,1.96,6.125,#7F7F3F,#BFBFBF,#3F3F3F,#7F3F3F,#BF7F3F,#7F7F7F,#BF7F7F,#3F003F,#FFFFFF,#7F3F00
1127,184964,kahlo,50,50,1.96,0.36842,#BF7F3F,#00003F,#7F7F3F,#FFBFBF,#7F7F7F,#7F3F00,#7F3F3F,#3F3F00,#BF3F00,#FFBF7F
1128,184977,kahlo,50,50,1.96,8.16667,#FFBFBF,#7F3F3F,#FFFFFF,#BF7F3F,#3F3F3F,#7F7F3F,#BF7F7F,#FFFFBF,#3F3F3F,#BFBFBF
1129,184919,kahlo,50,50,1.96,1.28947,#BF3F00,#BFBF7F,#7F3F00,#BF7F3F,#3F3F3F,#BF7F00,#7F7F7F,#000000,#FFBF7F,#7F7F00
1130,184983,kahlo,50,50,1.96,0.11836,#BFBFBF,#3F0000,#FF7F3F,#BFBFFF,#000000,#3F3F00,#FF7F00,#BF3F00,#7F7F7F,#FFBFFF
1131,184943,kahlo,50,50,1.96,0.47115,#FFFFBF,#000000,#BF7F3F,#7F3F00,#BFBF7F,#FFFFFF,#BF3F00,#FF7F00,#BFBFBF,#7F3F3F
1132,184929,kahlo,50,50,1.96,0.06703,#3F3F3F,#BFBF7F,#003F3F,#BF7F3F,#7F7F7F,#FF7F3F,#7F7F3F,#FFBF3F,#3F7F3F,#3F3F00
1133,184937,kahlo,50,50,1.96,3.76923,#BF7F3F,#BFBF7F,#3F3F00,#FFFFFF,#7F3F00,#FFBF7F,#7F7F3F,#3F0000,#BF7F7F,#7F3F00
1134,184939,kahlo,50,50,1.96,0.72059,#3F3F3F,#FFFFFF,#3F7FBF,#000000,#BF7F3F,#7F0000,#7F7FBF,#3F3F00,#BFBFBF,#003F7F
1135,184944,kahlo,50,50,1.96,0.27072,#7F3F3F,#BFBF7F,#3F003F,#BF7F3F,#7F7F7F,#3F3F00,#BFBFBF,#FFFFFF,#3F003F,#7F7F3F
1136,184950,kahlo,50,50,1.96,0.54444,#3F3F00,#FF7F3F,#003F3F,#BF7F3F,#FFFFBF,#7F3F3F,#FFBF3F,#BF7F7F,#FF3F3F,#FFBF7F
1137,184970,kahlo,50,50,1.96,12.25,#FFFFFF,#FF7F3F,#7F3F3F,#BF7F3F,#7F3F3F,#FFBF7F,#FFFFBF,#3F0000,#7F7F3F,#FFBF3F
1138,185004,kahlo,50,50,1.96,0.80328,#FF7F3F,#7F3F00,#FFFFBF,#3F3F00,#FFBF00,#BF7F00,#3F3F7F,#000000,#7F7F00,#BF3F00
1139,184925,kahlo,50,50,1.96,0.18081,#3F3F00,#BFBFBF,#7F7F3F,#3F3F3F,#FFFFFF,#3F0000,#3F3F00,#BFFFFF,#FFBF7F,#7F7F7F
1140,184928,kahlo,50,50,1.96,0.33562,#7F7F7F,#3F0000,#FFFFFF,#7F7F3F,#3F3F00,#BFBFBF,#BF7F3F,#7F3F00,#7F3F3F,#3F0000
1141,184930,kahlo,50,50,1.96,0.79032,#7F7F7F,#00003F,#BFBF7F,#3F3F3F,#FF7F3F,#BFBFBF,#7F7F3F,#FFFFFF,#BF3F00,#7F3F00
1142,184932,kahlo,50,50,1.96,0.55056,#FFBFFF,#3F3F3F,#BFBFBF,#7F7F7F,#3F003F,#7F7F3F,#FFFFFF,#3F3F3F,#000000,#BFBFFF
1143,184945,kahlo,50,50,1.96,0.32667,#BF3F3F,#7F7FBF,#000000,#3F3F3F,#FFFFFF,#3F7F7F,#7F3F00,#7FBFBF,#FF7F7F,#3F0000
1144,184976,kahlo,50,50,1.96,3.0625,#3F3FBF,#FF7F3F,#3F0000,#3F3F3F,#FF7F7F,#FFFFFF,#FF3F3F,#FFBF7F,#7F3F00,#7F3F7F
1145,184978,kahlo,50,50,1.96,0.10103,#7F7F3F,#00003F,#BF7F3F,#3F3F00,#BF3F00,#BFBF3F,#BF7F3F,#7F7F3F,#7F3F00,#3F7F00
1146,185008,kahlo,50,50,1.96,8.16667,#BFBFFF,#FF7F00,#3F0000,#FFFFFF,#FFBFBF,#BFBFBF,#7F3F3F,#BFBF7F,#FFBFFF,#FFFFBF
1147,185013,kahlo,50,50,1.96,4.45455,#3F3F00,#FFFFFF,#7F7FBF,#BF003F,#BFBFFF,#3F3F7F,#BF3F3F,#7F0000,#7F7F7F,#FFBF7F
1148,185018,kahlo,50,50,1.96,4.9,#FFBFBF,#7F3F3F,#BF7F7F,#FFFFBF,#7F7F3F,#BFBF7F,#3F0000,#BF7F3F,#BFBFBF,#7F3F3F
1149,185009,kahlo,50,50,1.96,1.16667,#BFBFBF,#000000,#FFFFBF,#7F7F3F,#FFFFFF,#BFBF7F,#FF7F3F,#3F3F3F,#7F3F00,#7F7F7F
1150,184969,kahlo,50,50,1.96,0.43363,#BFBF7F,#7F3F3F,#FF7F3F,#BF7F3F,#000000,#3F3F00,#7F3F3F,#BF7F7F,#FFBFBF,#FFBF3F
1151,184971,kahlo,50,50,1.96,0.25389,#003F00,#FFBF7F,#7F3F3F,#FFFFFF,#FFBFBF,#BF7F7F,#BF7F3F,#3F3F3F,#3F3F3F,#FFFFBF
1152,184982,kahlo,50,50,1.96,0.19216,#BF7F3F,#FFFFBF,#003F00,#FFFFFF,#7F3F00,#3F3F3F,#FFBF3F,#000000,#3F3F3F,#BFFFBF
1153,184985,kahlo,50,50,1.96,0.1392,#003F3F,#BF3F00,#7F3F00,#BF7F3F,#3F3F00,#3F3F3F,#FF7F3F,#BF7F3F,#7F3F3F,#FFBF7F
1154,184989,kahlo,50,50,1.96,0.07562,#FFFFBF,#3F3F00,#BF7F3F,#003F3F,#7F7F3F,#FFBF3F,#7F7F00,#3F7F00,#BF7F3F,#3F3F3F
1155,185005,kahlo,50,50,1.96,1.32432,#BFBFBF,#7F3F00,#FFFFFF,#FF7F00,#FFFFBF,#7F7F7F,#00003F,#BFBF7F,#7F3F3F,#7F7F3F
1156,184938,kahlo,50,50,1.96,0.175,#7F3F3F,#BFBFBF,#3F3F00,#BF7F3F,#003F00,#FFFFFF,#7F3F00,#7F7F7F,#3F3F00,#3F3F3F
1157,184980,kahlo,50,50,1.96,0.15806,#003F00,#BFBF3F,#3F3F00,#7F7F3F,#FF7F3F,#FFFF3F,#BFBF7F,#BF7F3F,#003F00,#3F7F3F
1158,184981,kahlo,50,50,1.96,0.75385,#FFFFBF,#7F3F3F,#FFBF3F,#BFBF7F,#BF7F3F,#000000,#FFBFBF,#BFBFBF,#BF7F7F,#FFFFFF
1159,184955,kahlo,50,50,1.96,0.64474,#BF7F00,#FFFFFF,#7F7F00,#3F3F00,#7FBFBF,#BFBF7F,#7F7F7F,#7F3F00,#FFBFBF,#003F00
1160,184958,kahlo,50,50,1.96,1.88462,#FFBF3F,#3F7F3F,#FFFFBF,#7F7F3F,#BFBF7F,#3F3F3F,#BF7F3F,#7F3F3F,#BFBF3F,#000000
1161,184986,kahlo,50,50,1.96,0.16955,#FFBF00,#3F3F00,#BFBF7F,#BF7F3F,#000000,#FFBF7F,#BFBF00,#7F3F00,#BF3F3F,#7F7F00
1162,184994,kahlo,50,50,2.0,0.61728,#7F3F00,#FFFFFF,#3F3F00,#7F7F3F,#BF7F00,#000000,#BFBFBF,#3F3F3F,#7F3F3F,#7F7F3F
1163,184961,kahlo,50,50,1.96,0.04529,#3F003F,#FFBF3F,#3F3F00,#BF7F00,#3F3F3F,#7F3F00,#FF7F3F,#BF7F3F,#7F7F00,#3F0000
1164,184963,kahlo,50,50,1.96,2.72222,#BFBF7F,#7F3F00,#FFFFFF,#BF7F3F,#FFBF7F,#FF7F00,#FFBF3F,#3F0000,#FFFFBF,#FF3F00
1165,184968,kahlo,50,50,1.96,1.96,#FFBF7F,#7F3F00,#FFFFBF,#BF7F3F,#FFFF7F,#FF7F00,#00003F,#7F3F3F,#FFBFBF,#BF3F00
1166,184988,kahlo,50,50,1.96,0.25926,#BF3F3F,#FFFFFF,#003F00,#FF7F3F,#3F3F00,#FFBF7F,#7F3F3F,#3F003F,#BF7F3F,#FFFFBF
1167,185001,kahlo,50,50,1.96,0.92453,#7F3F00,#FFBFBF,#BF7F00,#00003F,#BF7F3F,#3F3F00,#BF3F00,#7F7F3F,#7F7F3F,#BF3F3F
1168,185011,kahlo,50,50,1.96,0.27841,#3F3F3F,#FF7F3F,#7F7F3F,#000000,#BF7F3F,#3F7F3F,#3F3F3F,#FFBF3F,#7FBF3F,#BFBF3F
1169,184922,kahlo,50,50,1.96,3.76923,#7F3F3F,#BF7F7F,#3F3F3F,#BF7F3F,#BF3F3F,#003F3F,#BFBFBF,#7F7F3F,#7F7F7F,#00003F
1170,184951,kahlo,50,50,1.96,0.05671,#7F3F3F,#00003F,#FF7F00,#3F3F00,#7F3F00,#FF7F3F,#3F3F00,#FFFF7F,#BF3F00,#7F3F00
1171,185002,kahlo,50,50,1.96,0.25654,#7F7F7F,#3F3F00,#FFFFFF,#7F7F00,#3F3F7F,#BF7F3F,#7F3F00,#3F0000,#FFBFBF,#7F3F3F
1172,184933,kahlo,50,50,1.96,1.04255,#3F3F3F,#BF7F3F,#7F7F3F,#FFFFFF,#BFBF7F,#7F3F3F,#3F3F3F,#7F7F7F,#000000,#BFBFBF
1173,184935,kahlo,50,50,1.96,0.19919,#3F3F3F,#FFFFBF,#BF7F7F,#FFFFFF,#00003F,#BFBFBF,#7F7F00,#3F3F3F,#BFBF7F,#FFBFBF
1174,184940,kahlo,50,50,1.96,3.5,#BF7F3F,#7F3F3F,#BFBFBF,#7F7F3F,#3F3F00,#FFBF3F,#FFFFBF,#BFBF7F,#7F3F3F,#3F3F3F
1175,184990,kahlo,50,50,1.96,0.32026,#FFBF7F,#3F0000,#BF3F00,#FF7F3F,#FFFFFF,#BF7F3F,#7F3F3F,#FFBFBF,#7F3F3F,#3F3F00
1176,185007,kahlo,50,50,1.96,1.08889,#7F3F3F,#3F3F3F,#FF7F3F,#3F3F00,#BF7F3F,#3F3F3F,#BF3F3F,#7F7F7F,#7F3F7F,#000000
1177,185019,kahlo,50,50,1.96,0.55682,#BF7F3F,#7F3F3F,#BFBF7F,#003F00,#FFFFBF,#BFBFBF,#3F3F00,#7F3F3F,#7F7F3F,#3F0000
1178,185010,kahlo,50,50,1.96,0.59036,#BFBF7F,#3F3F00,#7F7F3F,#FFFFFF,#7F3F3F,#BFBFBF,#BF7F3F,#BF7F7F,#FFBF7F,#003F00
1179,185012,kahlo,50,50,1.96,0.27374,#3F7F3F,#FFFFBF,#7F0000,#000000,#BFBF7F,#7F7F3F,#7F7F3F,#BF0000,#3F3F3F,#3F3F3F
1180,184984,kahlo,50,50,1.96,0.0674,#FFBF3F,#3F3F3F,#7F7F3F,#BFBF7F,#BF3F00,#FFFFFF,#FF7F3F,#3F3F00,#7F3F00,#3F0000
1181,185000,kahlo,50,50,1.96,49.0,#BFBF3F,#BF7F3F,#7F3F3F,#FFBF7F,#BF3F3F,#FFBF3F,#7F7F3F,#3F0000,#7F3F00,#FF7F3F
1182,184923,kahlo,50,50,1.96,0.04375,#3F3F00,#FF7F3F,#7F3F00,#FFBF7F,#3F3F3F,#7F3F3F,#BF7F3F,#3F3F00,#FFBF3F,#BF3F00
1183,185006,kahlo,50,50,1.96,0.66216,#7F7F3F,#FFFFBF,#000000,#BFBF7F,#7F3F3F,#BF7F3F,#BFBFBF,#FFBF7F,#3F3F00,#7F3F3F
1184,184920,kahlo,50,50,1.96,0.25,#BF7F00,#3F3F00,#7F3F00,#3F3F00,#BF3F00,#3F3F3F,#003F3F,#BFBF3F,#7F3F3F,#7F7F00
1185,184992,kahlo,50,50,1.96,0.2094,#7F7F3F,#3F3F00,#FFBF7F,#BF7F3F,#7F3F00,#000000,#FFFFBF,#BFBF7F,#7F3F3F,#3F0000
1186,184993,kahlo,50,50,1.96,0.76562,#3F3F00,#FFBF3F,#BF7F3F,#3F3F7F,#FF7F3F,#000000,#3F3F7F,#7F3F00,#FFFFBF,#BF3F00
1187,184995,kahlo,50,50,1.96,0.37692,#FF7F3F,#3F0000,#7F7F00,#003F7F,#FF7F3F,#FFBF3F,#7F3F00,#FFFF7F,#FFBF3F,#3F0000
1188,185017,kahlo,50,50,1.96,0.98,#BF7F3F,#000000,#BF3F00,#FFBF00,#3F3F00,#BF7F3F,#FFBF3F,#FFFF7F,#7F3F00,#7F7F00
1189,184921,kahlo,50,50,1.96,1.04255,#BF3F3F,#000000,#FFBF3F,#7F3F00,#FFFF7F,#BF7F00,#BFBF3F,#FF7F00,#7F7F00,#007F00
1190,184934,kahlo,50,50,1.96,1.75,#FFFFFF,#7F3F3F,#FFBF7F,#FF7F3F,#7F7FBF,#3F3F7F,#3F3F00,#BF7F3F,#FFBFFF,#000000
1191,184927,kahlo,50,50,1.96,0.27841,#7F7F3F,#FF7F3F,#00003F,#FFFFFF,#3F3F00,#FFBF3F,#FF7F3F,#FF3F00,#BFBF7F,#BF7F00
1192,184999,kahlo,50,50,1.96,0.41525,#FFBF3F,#3F3F00,#BF7F3F,#00003F,#BFBF7F,#FFBF7F,#FF7F3F,#BF3F3F,#7F3F3F,#7F7F3F
1193,184936,kahlo,50,50,1.96,2.45,#BF7F3F,#3F3F3F,#FFFFFF,#7F3F3F,#FFBF7F,#7F7F3F,#3F3F3F,#BF7F7F,#BFBFBF,#7F7F7F
1194,184991,kahlo,50,50,1.96,0.34752,#7F3F3F,#3F3F00,#BF7F3F,#BF3F00,#3F0000,#FFBF7F,#000000,#7F3F00,#7F7F3F,#3F3F3F
1195,184996,kahlo,50,50,1.96,1.19512,#BF7F3F,#3F3F00,#FFBF3F,#7F3F3F,#003F00,#FFFF3F,#7F7F3F,#FF7F3F,#BF3F3F,#FFFFBF
1196,185016,kahlo,50,50,1.96,0.40496,#FFBF7F,#7F3F00,#00003F,#FF3F3F,#BF7F3F,#BFBFFF,#FFFFFF,#FFBF3F,#BF3F00,#3F3F00
1197,9223372032559842759,kandinsky,50,50,1.96,0.08797,#BF7F3F,#003F3F,#FFBF7F,#FFFFBF,#BFBF7F,#7F3F00,#FFBFBF,#BF7F7F,#3F003F,#7F7F3F
1198,326981,kandinsky,50,50,1.96,0.46226,#BFBF7F,#003F00,#FFFFFF,#7F3F00,#3F7FBF,#BFBFBF,#FFFF00,#3F3F00,#7F7F00,#FFFFBF
1199,326964,kandinsky,50,50,1.96,0.62025,#000000,#BF3F00,#BFFFFF,#BF7F7F,#00007F,#FFFF3F,#003FBF,#7F3F3F,#7F7FBF,#3F3F00
1200,189369,kandinsky,50,50,1.96,0.06027,#7F3F00,#000000,#7F7F3F,#3F3F00,#FF7F3F,#3F3F3F,#7F7F00,#BF7F00,#3F3F00,#BFBF7F
1201,326978,kandinsky,50,50,1.96,0.07929,#FFBF3F,#3F3F3F,#000000,#FFBF7F,#7F7F3F,#FFBF3F,#3F3F00,#FFFFBF,#7F3F00,#003F00
1202,326982,kandinsky,50,50,1.96,0.39516,#7F0000,#FFFFBF,#FF3F00,#BF7F3F,#000000,#FF7F00,#3F3F00,#FFFFFF,#BF0000,#BF7F00
1203,189372,kandinsky,50,50,2.0,0.1773,#BFBF3F,#3F0000,#FFFFFF,#7F7F3F,#3F3F00,#FFBF7F,#FFBF3F,#BF7F3F,#BFFFFF,#3F3F00
1204,326983,kandinsky,50,50,1.96,0.06685,#3F3F3F,#3F3F7F,#FFFFBF,#003F00,#7F7F00,#BFBFBF,#003F3F,#3F7F00,#3F7F7F,#7F3F00
1205,189273,kandinsky,50,50,1.96,2.72222,#3F3F00,#BFBF00,#7F7F00,#7F7F3F,#3F3F00,#7F3F00,#3F3F3F,#7F7F7F,#BFFF3F,#7FBF00
1206,189308,kandinsky,50,50,1.96,0.13649,#BF7F00,#000000,#BFFF7F,#7F7F00,#3F3F00,#7F7F3F,#7F3F00,#FFBF00,#3F7F00,#BFBF00
1207,189312,kandinsky,50,50,1.96,1.28947,#BF7F3F,#7F3F3F,#3F003F,#BFBFBF,#7F3F3F,#3F3F00,#BF3F00,#7F7F3F,#BF7F3F,#3F3F3F
1208,189422,kandinsky,50,50,2.0,0.05382,#3F003F,#BFBFBF,#000000,#7F7F7F,#3F3F3F,#FFFFFF,#7F7FBF,#7FBFBF,#3F3F7F,#3F7F7F
1209,326965,kandinsky,50,50,1.96,1.36111,#7F7FBF,#003F3F,#FFFFFF,#3F7FBF,#7FBFBF,#3F7F7F,#BFBFBF,#3F3F3F,#003F7F,#000000
1210,189254,kandinsky,50,50,2.0,0.10846,#3F0000,#BF7F3F,#FFFFFF,#7F3F3F,#BFBF7F,#3F3F00,#3F3F3F,#7F7F3F,#7F3F3F,#BFBF3F
1211,189341,kandinsky,50,50,1.96,0.06551,#3F003F,#FFFFFF,#3F007F,#3F0000,#FFFF7F,#7F3F00,#BF7F3F,#7F3F3F,#3F003F,#BFBFBF
1212,189311,kandinsky,50,50,1.96,0.07101,#003F3F,#BFBFBF,#FFBF7F,#FFFFBF,#3F003F,#FFBFBF,#BF7F3F,#7F7F7F,#7F3F00,#3F003F
1213,189386,kandinsky,50,50,1.96,8.16667,#7FBFFF,#3F0000,#FFFFBF,#7F7F7F,#3F3F3F,#FF3F00,#3F7FFF,#BFBF7F,#BFBFBF,#FFFFFF
1214,189387,kandinsky,50,50,1.96,1.25641,#BFBFBF,#3F7FBF,#7F3F3F,#3F3F7F,#7F7F7F,#00003F,#3F7F7F,#7F7FBF,#3F3F3F,#BFBFFF
1215,189293,kandinsky,50,50,2.0,0.20921,#3F3F7F,#BFBFBF,#3F3F3F,#7F7F7F,#000000,#FFFFFF,#7F3F3F,#3F3F00,#7F7F3F,#7F7FBF
1216,189380,kandinsky,50,50,1.96,0.06712,#3F0000,#BFBFBF,#7F7F7F,#000000,#3F3F3F,#FFFFFF,#BFBF7F,#7F7F3F,#00003F,#7FBFBF
1217,189392,kandinsky,50,50,1.96,0.72059,#BFBFBF,#7F3F00,#BFBF7F,#7F7F3F,#000000,#BF7F7F,#7F7F7F,#3F3F00,#7F3F3F,#FFFFBF
1218,189435,kandinsky,50,50,1.96,0.28161,#3F3F7F,#3F3F3F,#7F7F3F,#000000,#7F7F7F,#3F3F00,#BFBFBF,#7F3F3F,#3F7F7F,#3F003F
1219,189279,kandinsky,50,50,1.96,0.19522,#7F3F3F,#3F3F00,#7F7F7F,#3F0000,#3F3F3F,#7F3F3F,#3F3F3F,#BFBF00,#3F003F,#7F7F3F
1220,189350,kandinsky,50,50,1.96,0.05315,#BF7F3F,#000000,#7F3F00,#3F3F3F,#FFFF00,#BF7F00,#00003F,#3F3F00,#3F7F7F,#7F7F00
