,img_ID,artist,height,width,whitespace,chiaroscuro,color_01,color_02,color_03,color_04,color_05,color_06,color_07,color_08,color_09,color_10
951,194209,goya,500,343,0.19942,0.04069,#FFFFFF,#000000,#FFFFFF,#BFBFBF,#7F3F3F,#BF7F7F,#3F0000,#FFFFFF,#FFFFFF,#FFFFFF
952,194224,goya,500,250,0.1992,0.0041,#3F003F,#BFBF3F,#3F0000,#3F3F3F,#FFFFBF,#3F0000,#7F7F3F,#7F3F00,#FFBF7F,#3F0000
953,193838,goya,500,708,0.19972,5.48062,#000000,#FFBF7F,#3F3F3F,#FFFFFF,#BF7F3F,#7F0000,#BFBFFF,#BFBF7F,#7F7FBF,#BF7F3F
954,193839,goya,500,767,0.2,0.00747,#000000,#FFFFFF,#BF7FBF,#003F3F,#3F3F7F,#003F00,#BFFFFF,#3F3F3F,#3F3F00,#003F3F
955,194220,goya,500,350,0.2,0.02115,#FFFFFF,#000000,#BFBFBF,#3F003F,#FFBFFF,#7F7FBF,#BFFFFF,#7F3F3F,#BF7F7F,#FFFFFF
956,194122,goya,500,1579,0.19987,0.00682,#000000,#3F3F3F,#000000,#00003F,#7F7F3F,#7F3F3F,#003F00,#BF3F00,#7F3F00,#FFBF3F
958,194010,goya,500,403,0.1995,0.00323,#000000,#003F00,#BFBFBF,#BF7F3F,#3F0000,#7F7F3F,#003F00,#7F3F3F,#FFBF3F,#FFFFBF
959,194061,goya,500,485,0.19959,0.04395,#7F7F7F,#000000,#BFBF7F,#FFFF7F,#7F3F3F,#FFBF3F,#FFFFBF,#3F0000,#FFFFFF,#BF7F00
960,194138,goya,500,341,0.19941,0.0038,#000000,#FFBFFF,#7F3F3F,#3F3F00,#BF7F7F,#BFBFBF,#FFFFFF,#FFFFFF,#003F00,#3F0000
961,194147,goya,500,437,0.19954,0.003,#00003F,#003F7F,#FFBF3F,#3F3F00,#3F3F3F,#003F00,#7F7FBF,#FFBFBF,#BF7F3F,#00003F
962,194051,goya,500,650,0.19969,1.63889,#3F3F3F,#FFBF3F,#FF3F00,#7F7F00,#BFBF3F,#3F0000,#FFFF7F,#7F3F3F,#7F3F3F,#003F3F
964,194083,goya,500,701,0.19971,0.04897,#BF7F00,#000000,#FFBF7F,#FFFFBF,#3F3F00,#3F3F3F,#FFBF00,#7F3F3F,#7F3F3F,#3F3F3F
965,193954,goya,500,401,0.1995,0.00416,#3F3F3F,#3F0000,#BF3F00,#3F0000,#003F3F,#7F7F7F,#3F0000,#BFBF7F,#3F3F3F,#BF7F3F
966,194136,goya,500,450,0.19956,0.0079,#003F7F,#BF7FBF,#000000,#FFFFFF,#7F7F3F,#FFBF7F,#BFBFFF,#BFBF3F,#3F0000,#BF3F3F
967,193974,goya,500,414,0.19952,0.00492,#BF3F00,#3F003F,#FFFF7F,#3F0000,#3F0000,#3F003F,#7F3F00,#FFFFFF,#BFBF3F,#FFBFFF
969,194004,goya,500,372,0.19946,0.05053,#FFFFFF,#000000,#3F3F3F,#FFFFFF,#BF7F7F,#BFBFBF,#000000,#7F7F7F,#7F3F00,#FF7FBF
971,193950,goya,500,401,0.1995,0.01484,#7F3F3F,#3F0000,#FFFF7F,#BF003F,#3F003F,#BF7F3F,#3F3F3F,#FFBF3F,#BF7F00,#FF7F00
972,193959,goya,500,393,0.19949,0.1714,#FFFFFF,#7F3F3F,#BF7FBF,#FFFF7F,#000000,#BF3F7F,#FFBF7F,#7F7F3F,#3F3F00,#BFBF3F
976,194140,goya,500,387,0.19948,0.27971,#3F3F7F,#FFFFFF,#FFFFFF,#FFBFFF,#BFBFBF,#003F00,#FFFFFF,#BFFFBF,#00003F,#7F7F7F
977,9223372032559880425,goya,500,363,0.19945,0.00885,#3F7FBF,#3F0000,#003F3F,#BF7F3F,#3F0000,#7F3F3F,#003F00,#FFBF7F,#3F3F7F,#7F3F00
978,193876,goya,500,610,0.19967,0.0448,#BF7F00,#FFBF3F,#3F003F,#000000,#3F7F7F,#3F7F00,#FFBFBF,#7F7F7F,#003F00,#7F003F
981,194029,goya,500,399,0.1995,0.00615,#BF7F3F,#003F00,#FFFF7F,#BF7F3F,#3F0000,#3F7F3F,#FFFFBF,#7F3F00,#3F0000,#FFBF3F
984,223657,hokusai,500,829,0.2,0.51748,#BF7F7F,#7F3F3F,#FFBFBF,#BF7F3F,#3F0000,#FFFFBF,#000000,#BFFF7F,#FFFFFF,#FFBF7F
985,223655,hokusai,500,646,0.2,0.14295,#BF7F3F,#BFBFFF,#3F3F00,#FFBF7F,#FFFFFF,#FFFFBF,#7F7FBF,#000000,#FFBFBF,#3F3F7F
986,223601,hokusai,500,751,0.19973,0.24967,#7F7F7F,#FFFFFF,#3F0000,#BFBFFF,#FFBF7F,#BFBFBF,#7F3F3F,#3F3F7F,#000000,#FFFFBF
987,223645,hokusai,500,787,0.19975,0.16991,#FFFFFF,#7F7F3F,#000000,#3F3F3F,#FFBFBF,#BF3F00,#FFFF7F,#FFBF3F,#7F003F,#FFBF3F
988,222162,hokusai,500,670,0.2,0.07156,#00003F,#FFFFFF,#3F3F7F,#3F003F,#7F7F7F,#FFBFFF,#3F007F,#000000,#7F3F7F,#BFBFBF
989,223654,hokusai,500,148,0.19865,1.86076,#7F7F7F,#FFBFBF,#3F003F,#FF7F7F,#BF3F3F,#7F3F7F,#BF3F7F,#3F3F3F,#00003F,#FFFFFF
990,223555,hokusai,500,738,0.2,0.51321,#FF7F3F,#FFFFFF,#3F3F00,#7F7F7F,#000000,#FFBF7F,#7FBF7F,#BFBF7F,#BF3F00,#FF7FBF
991,222254,hokusai,500,356,0.2,0.04386,#FFBFBF,#3F3F00,#7F7F3F,#FFFFFF,#FFBFBF,#000000,#FF7F3F,#FFBF3F,#BF7F00,#BF7FBF
993,223528,hokusai,500,716,0.2,0.05191,#FFBF3F,#7F7F3F,#FFFFFF,#3F3F00,#FFFFBF,#BF7F7F,#FFBFBF,#FFFFFF,#BFFF7F,#000000
994,222198,hokusai,500,754,0.2,0.04327,#FFFFBF,#3F3F00,#FFBF3F,#7F7F3F,#BFBFBF,#00003F,#BF3F00,#7F7F7F,#FFFFFF,#FFBF7F
995,223503,hokusai,500,666,0.2,0.05982,#FFFFBF,#3F3F00,#FFFFFF,#FF7F3F,#000000,#BFBFBF,#BF7F3F,#3F3F00,#7FBF7F,#FFFF3F
996,223504,hokusai,500,716,0.2,0.08296,#BF3F3F,#FFBF3F,#3F3F00,#00003F,#7F3F3F,#7F7F7F,#7F7F00,#007F3F,#FFBF7F,#FFFFFF
997,223505,hokusai,500,709,0.2,0.08833,#BF7F3F,#3F3F3F,#BF3F3F,#3F3F3F,#7FBF7F,#3F0000,#FFBF7F,#3F003F,#BFBF3F,#FFFFFF
998,223556,hokusai,500,758,0.19974,0.00469,#3F0000,#FFFF7F,#3F7F7F,#003F3F,#7F3F00,#BFBFBF,#00007F,#3F0000,#FFFFBF,#FF3F00
999,223658,hokusai,500,418,0.19952,0.44315,#FFBFBF,#3F7F3F,#BFBFBF,#FFFFFF,#000000,#BF7F7F,#BF3F00,#BF7F7F,#BF3F3F,#7F0000
1001,223529,hokusai,500,636,0.19969,0.21897,#3F3F3F,#FFBFBF,#7F7F7F,#FFFFBF,#FFFFFF,#000000,#BFBF7F,#FF7F3F,#7F3F00,#FFFF3F
1004,223585,hokusai,500,768,0.19974,0.45818,#FFFF7F,#BFBF3F,#BF3F3F,#000000,#BFBFBF,#3F3F00,#FFFFFF,#3F7F7F,#7FBFBF,#FFBFFF
1006,223587,hokusai,500,741,0.2,1.69565,#007F7F,#BFFFBF,#7F3F3F,#FFBFFF,#FFBF7F,#7F7FBF,#FFFFBF,#BF7F7F,#00003F,#7F7F7F
1007,223588,hokusai,500,750,0.2,0.42349,#3F0000,#BFBFBF,#3F7F3F,#7F7FBF,#FFFFFF,#BF3F3F,#BFBF3F,#FF7F7F,#FFFF7F,#BF3F00
1013,222166,hokusai,500,664,0.2,0.19797,#FFBF7F,#7F7F3F,#7F3F00,#FFFFFF,#BF7F7F,#00003F,#FFFFFF,#FFBFBF,#3F0000,#BFBF7F
1014,223625,hokusai,500,340,0.19941,0.02394,#3F003F,#BF7F7F,#3F003F,#7F7F7F,#FFBF7F,#FFBFBF,#FFBF3F,#003F00,#7F3F00,#BF7F00
1015,222204,hokusai,500,743,0.19973,0.01414,#FFBFBF,#000000,#BFBFFF,#7F7F3F,#FFFFBF,#BFFFFF,#BFBF7F,#3F3F00,#FFFFFF,#FF7F7F
1016,222194,hokusai,500,749,0.19973,0.26487,#BF0000,#3F3F7F,#FFFFFF,#3F3F3F,#000000,#7F7F7F,#BFBF7F,#BFFFBF,#BF3F3F,#003F7F
1017,222228,hokusai,500,360,0.2,0.02505,#000000,#7FBFBF,#FFBF7F,#3F3F3F,#3F003F,#FFFFFF,#BF3F3F,#00007F,#003F3F,#3F3F7F
1018,222245,hokusai,500,751,0.19973,0.66607,#7F7F3F,#FFFFBF,#000000,#FFBF7F,#00007F,#3FBFBF,#3F3F3F,#003FBF,#BFBFBF,#BF7F7F
1019,223609,hokusai,500,749,0.19973,0.04142,#FF7F3F,#FFFFBF,#00003F,#BFBF7F,#003F00,#7F7F7F,#003F7F,#7F3F00,#7FBFBF,#00003F
1021,223628,hokusai,500,685,0.2,0.01321,#000000,#BF7F7F,#3F3F7F,#FFFFFF,#3F3F00,#000000,#00007F,#BF3F00,#3F7F7F,#FFBF7F
1022,222180,hokusai,500,735,0.2,0.03071,#FFBF7F,#FFFFFF,#3F003F,#7F7FBF,#7F7F3F,#BFBFBF,#3F3F00,#003F7F,#000000,#FFFFFF
1024,223543,hokusai,500,641,0.19969,0.12014,#3F3F3F,#BF7F7F,#7F3F00,#000000,#000000,#3F7F7F,#BF7F3F,#FFBFBF,#3F007F,#7F7FBF
1025,223664,hokusai,500,684,0.19971,0.00845,#00003F,#FFFF3F,#000000,#BF7F00,#FF7F3F,#3F0000,#3F3F00,#FFBF3F,#003F3F,#7F7F7F
1026,222226,hokusai,500,750,0.19973,0.10083,#00007F,#FFFFFF,#FFFFBF,#000000,#007FBF,#BF7F7F,#7FBFFF,#003F00,#3F3F3F,#BFFFFF
1029,222161,hokusai,500,341,0.19941,0.09277,#003FBF,#FFBF7F,#7F7F7F,#003F00,#00007F,#FF7F00,#7F3F00,#FFBF7F,#003F00,#FFFFBF
1032,222220,hokusai,500,375,0.2,0.5796,#BF7F7F,#7F3F00,#FFBFBF,#BF7F3F,#000000,#FF7F3F,#3F7F7F,#FFFFFF,#BFBFFF,#BFFF7F
1034,223608,hokusai,500,744,0.2,0.10662,#7F7F3F,#BFFFFF,#3F003F,#FF7F7F,#FFFFBF,#7F7F7F,#BFBF7F,#3F3F7F,#FFFFFF,#3F3F3F
1035,223630,hokusai,500,735,0.2,0.08412,#3F3F3F,#FFBFBF,#BFFFFF,#BF7F3F,#7F7FBF,#00007F,#000000,#3F7F7F,#FFFFBF,#FFFFFF
1036,222258,hokusai,500,737,0.2,0.08871,#FFBF7F,#3F7F7F,#7F7F3F,#BFFFFF,#3F3F00,#7F7FBF,#000000,#FFFFFF,#3F3F3F,#7FBF7F
1037,223562,hokusai,500,733,0.2,0.10095,#7FBF7F,#003F00,#FFBFBF,#7F3F00,#BFBF7F,#FF7F7F,#7F7F7F,#000000,#7F0000,#BFFFFF
1038,223644,hokusai,500,719,0.2,0.6285,#FFFFFF,#3F7FBF,#00003F,#FFFFBF,#BFBFBF,#7FBFBF,#3F7F3F,#FFFFFF,#000000,#BF7F7F
1039,223606,hokusai,500,727,0.2,0.02048,#000000,#FFFFBF,#3F7F7F,#BFBFBF,#7F3F00,#BF7F7F,#FFFFFF,#00003F,#FFBF7F,#FFFFFF
1040,223598,hokusai,500,356,0.19944,0.80135,#FFFFBF,#00003F,#7F7F3F,#BF7F7F,#FFBFFF,#3F3F00,#FFBF3F,#BFFF7F,#FFFF7F,#FFFFFF
1041,9223372032559855357,hokusai,500,339,0.19941,0.06022,#FFFFBF,#3F003F,#FFFFFF,#BFBF7F,#000000,#7F7F3F,#3F3F00,#BFBFBF,#7F7F7F,#3F3F7F
1042,9223372032559855353,hokusai,500,436,0.19954,0.01822,#7F7F00,#FFFFBF,#000000,#7F003F,#BFBF7F,#FFFFFF,#000000,#7F003F,#7F7F7F,#FF3F00
1043,9223372032559855354,hokusai,500,342,0.2,0.27941,#FFFF7F,#7F3F00,#7F7F3F,#7F0000,#BFFF7F,#7F7F7F,#FF7F3F,#FFFFFF,#FFBF7F,#000000
1044,222133,hokusai,500,437,0.19954,0.21404,#FFFFBF,#7F3F3F,#BFBFBF,#000000,#FFBF7F,#3F3F00,#FFBFBF,#FFFFFF,#BF7F7F,#FFFFBF
1047,222136,hokusai,500,287,0.1993,0.00309,#BFBFBF,#000000,#3F7F00,#FFFFBF,#3F0000,#7F7F7F,#FFFFFF,#000000,#7F7F7F,#3F3F00
1048,222137,hokusai,500,442,0.19955,0.07706,#BFBFBF,#FFFFBF,#7F3F00,#BF3F00,#000000,#7F7F7F,#FFBF3F,#FFFFBF,#003F00,#FFFFFF
1049,222138,hokusai,500,433,0.19954,0.0155,#FFFFFF,#000000,#BF7F3F,#003F3F,#FFBF7F,#BFBFBF,#3F7F3F,#FFFF7F,#BFFFBF,#FFFFFF
1050,222139,hokusai,500,449,0.19955,0.02304,#FFBFBF,#003F00,#3F3F00,#3F3F00,#BFBF7F,#FFFFBF,#FFBF7F,#BF0000,#3F3F00,#7F7F3F
1053,222142,hokusai,500,724,0.19972,0.0277,#FFFF7F,#00003F,#FF7F3F,#000000,#7F7F3F,#BFBFBF,#FFBF7F,#3F3F7F,#7F0000,#FFFFFF
1054,222144,hokusai,500,696,0.19971,0.85381,#7F3F00,#FFFFBF,#BFBFBF,#FFFFFF,#3F003F,#FFBFBF,#7F7F7F,#7F7F3F,#BFBF3F,#000000
1057,222147,hokusai,500,362,0.19945,0.00686,#3F7F7F,#00003F,#FFFFBF,#003FBF,#000000,#7F3F3F,#00007F,#BF7F3F,#FFFFFF,#3F3F3F
1062,222152,hokusai,500,1306,0.2,0.11936,#BFBF7F,#FFFFFF,#BF3F00,#FFFFBF,#3F3F00,#FFFFBF,#FFFFBF,#7F7F3F,#FFFF7F,#000000
1063,222153,hokusai,500,751,0.19973,0.07458,#BFFFBF,#003F3F,#FFFFFF,#7F7FBF,#003F00,#3F3F3F,#003FBF,#7FBFBF,#FFBFBF,#003F7F
1066,222156,hokusai,500,751,0.19973,0.02685,#FFFFBF,#BF7F7F,#00003F,#FFBF00,#003F7F,#3FBF7F,#00003F,#3F3F3F,#BFBFBF,#FFBF7F
1069,222163,hokusai,500,176,0.19886,0.01406,#000000,#BF7FBF,#FFFFBF,#3F003F,#FFBF3F,#FFFF7F,#7F3F3F,#00003F,#7FBF7F,#BFFFBF
1070,222164,hokusai,500,1802,0.19989,0.02761,#000000,#FFBFBF,#BF7F3F,#BFBF3F,#FFFF7F,#3F3F3F,#FF7F3F,#3F3F00,#FFBF3F,#7FBF7F
1071,222165,hokusai,500,681,0.19971,0.00358,#3F0000,#BF3F3F,#FFFFFF,#FFBF3F,#003F3F,#BF0000,#7F0000,#FF7F3F,#000000,#7F7FBF
1073,222168,hokusai,500,748,0.19973,0.06751,#FF7F3F,#FFFFFF,#000000,#FFFFBF,#7FBFBF,#7F3F00,#00003F,#FFBF7F,#3F3F3F,#7F7F3F
1074,222169,hokusai,500,756,0.19974,0.08546,#7FBFBF,#3F0000,#FFFFFF,#7F3F3F,#7FBF7F,#000000,#3F3F3F,#BFBF7F,#BFBF7F,#FFFFFF
1075,222173,hokusai,500,752,0.19973,0.02341,#000000,#FFFFFF,#7F3F3F,#BF7F3F,#FFBF7F,#3F7F3F,#00003F,#3F0000,#FFFF7F,#BFBFBF
1076,222174,hokusai,500,500,0.1996,0.05155,#FF7F3F,#3F0000,#FF3F00,#3F3F3F,#7F7F3F,#FFFFBF,#BF0000,#BF3F00,#000000,#BFBFBF
1077,222175,hokusai,500,711,0.19972,0.02104,#BFFFFF,#003F3F,#7F7F7F,#BFBFBF,#003F00,#7F3F3F,#BFBF3F,#FFFFBF,#3F3F3F,#BFBF7F
1078,222176,hokusai,500,613,0.19967,0.12052,#7F3F7F,#BFBF7F,#BFFFFF,#3F003F,#FFFFBF,#BF7F3F,#FFFFFF,#000000,#7F7FBF,#FFBFBF
1079,222178,hokusai,500,460,0.19957,9.36735,#BFBFBF,#3F0000,#BFFFBF,#BF7F7F,#7F7F3F,#7F3F7F,#BFBF7F,#7F7F3F,#FFBF7F,#FFFFFF
1081,222181,hokusai,500,758,0.19974,0.12392,#003F00,#FFBFBF,#BF7F7F,#00003F,#3F7F3F,#BFBFBF,#FF7F3F,#FFBF3F,#FFFFBF,#3F7FBF
1083,222183,hokusai,500,502,0.1996,0.02414,#FFFFFF,#003F3F,#7F7F3F,#7FBF7F,#00003F,#BFFFFF,#3F3FBF,#FFBF7F,#000000,#7FBFFF
1084,222184,hokusai,500,694,0.2,0.13718,#FFFFFF,#3F7F7F,#3F3F3F,#FFBF7F,#BF7F7F,#7F7F7F,#BFBFBF,#000000,#7F3F00,#7F3F7F
1086,222186,hokusai,500,698,0.19971,0.02127,#FF0000,#BF7FBF,#3F3F3F,#7F3F3F,#FFFFFF,#000000,#7FBF7F,#FF7F3F,#FFFF7F,#FFFFFF
1087,222187,hokusai,500,1376,0.19985,0.03108,#FFBF7F,#000000,#7F7F3F,#BFBF7F,#FFBFBF,#BF0000,#FF7F3F,#FFFFFF,#3F3F00,#FFFFBF
1088,222189,hokusai,500,695,0.19971,1.16054,#FFFFBF,#7F3F7F,#FFFFFF,#3F3F00,#FFFFBF,#BFBF7F,#7F3F00,#00003F,#FFFF7F,#BFBF3F
1089,222191,hokusai,500,732,0.2,0.34824,#3F3F00,#FFBFBF,#BFBF7F,#00003F,#BF7F7F,#FFFFFF,#FFFF7F,#BFBFFF,#3F3F7F,#FFFFFF
1090,222192,hokusai,500,751,0.19973,0.02015,#BFFFBF,#00003F,#7F7F3F,#7FBFBF,#7FBF7F,#FFFFBF,#FFBF7F,#007FBF,#000000,#3F3F00
1091,222193,hokusai,500,728,0.2,0.1594,#7FBF7F,#FFFFBF,#003F3F,#BFBFBF,#3F7F7F,#7FFFBF,#FFFFBF,#000000,#7FBFBF,#FFFFFF
1092,222195,hokusai,500,747,0.19973,0.0333,#FFFFBF,#3F003F,#FF7F7F,#3FBFBF,#BFBF3F,#BFBFBF,#7F7F3F,#FFFF7F,#3F3F00,#00003F
1093,222196,hokusai,500,737,0.2,0.57488,#BFFFFF,#3F3F3F,#BF7F7F,#FFFFFF,#7F7F00,#3F7F7F,#FFBF7F,#000000,#FFFFBF,#3F3F7F
1094,222197,hokusai,500,736,0.19973,0.03003,#BFBFBF,#3F3F00,#FFBF3F,#7F7F3F,#FFBFBF,#BFBF3F,#FFFFFF,#000000,#FFFF7F,#BFBFBF
1096,222200,hokusai,500,612,0.2,0.13818,#FFFFFF,#FFBF7F,#FFFFBF,#7F3F3F,#000000,#7F7F7F,#FFBFFF,#3F0000,#BFBFFF,#FFBFFF
1097,222201,hokusai,500,672,0.1997,0.02082,#3F3F00,#FFBFBF,#3F0000,#7F3F3F,#FFFFFF,#BFBF3F,#FFFFBF,#FFBFFF,#3F3F00,#FFBF3F
1098,222202,hokusai,500,696,0.19971,0.02413,#FFFFBF,#3F0000,#FF7F7F,#FFBF7F,#000000,#FFFFFF,#7F3F3F,#FFBFFF,#7F7F7F,#BFBF7F
1099,222203,hokusai,500,586,0.19966,0.08244,#FFBF7F,#7F3F3F,#FFBF7F,#BF7F3F,#FFFFBF,#003F00,#BF3F00,#FF7F3F,#BFBF7F,#3F0000
1100,222205,hokusai,500,346,0.2,0.03137,#FFFFFF,#3F3F00,#7F7F7F,#FFBFFF,#000000,#7F3F7F,#3F3F3F,#7FFFFF,#FF7F7F,#7F7FBF
1101,222206,hokusai,500,757,0.19974,0.06239,#FF3F3F,#3F0000,#FFFFBF,#7FBF7F,#000000,#FFBF7F,#3F7F7F,#003F00,#3F7F00,#BFBFBF
1102,222207,hokusai,500,821,0.2,0.05887,#FFFFFF,#00003F,#7F7FBF,#BFBFBF,#BFBFBF,#3F3F7F,#3F3F00,#003F3F,#BFFFFF,#BF7FBF
1104,222209,hokusai,500,364,0.19945,0.60906,#00003F,#FFFF7F,#BF7F3F,#FFBF3F,#7F7F00,#BF7F3F,#FFFFBF,#7F003F,#3F003F,#FFFFFF
1105,222210,hokusai,500,361,0.19945,0.0256,#3F3F3F,#FFBF7F,#000000,#BF3F3F,#3F0000,#7F7F7F,#FFFFBF,#003F00,#3F7F3F,#FF7F7F
1106,222211,hokusai,500,759,0.19974,0.01855,#FFFFFF,#000000,#FFFFBF,#FFBF3F,#7F7F3F,#FFBFBF,#00003F,#FFFFFF,#BFBFBF,#FFFF3F
1108,222214,hokusai,500,744,0.2,0.03677,#3F7F7F,#FFFFFF,#000000,#3F7FFF,#FFFFBF,#BFBFBF,#003F00,#7F3F3F,#00007F,#BFFFFF
1109,222215,hokusai,500,764,0.19974,0.01911,#FFFFBF,#000000,#3F7F3F,#003F00,#FFFF7F,#BFBFBF,#BF7F3F,#FFFFFF,#FFBF7F,#7F3F3F
1111,222217,hokusai,500,357,0.19944,0.01152,#00003F,#FFFFBF,#BF7F7F,#00003F,#FFFFFF,#BFBF7F,#000000,#7F3F3F,#3F7F7F,#000000
1112,222218,hokusai,500,760,0.19974,0.10722,#7FBFBF,#000000,#3F3F7F,#FFFFBF,#7FBF7F,#3F007F,#FFBF7F,#000000,#3F3F00,#FFBFBF
1115,222222,hokusai,500,341,0.19941,0.1014,#FFBFBF,#3F0000,#FFFFBF,#FF3F00,#BF7F3F,#7F7F3F,#FFFFFF,#FFBF3F,#FFFF7F,#000000
1116,222223,hokusai,500,372,0.19946,0.20773,#FFFF7F,#BF7F7F,#FFFFFF,#000000,#FFBFBF,#FFFFFF,#7F3F00,#FFBF3F,#FF7F00,#FFBFFF
1117,222224,hokusai,500,696,0.19971,0.02996,#000000,#FFFFBF,#3F7F3F,#FFFFBF,#BF3F3F,#BF7F3F,#FFBF3F,#7F3F00,#000000,#BFBFBF
1119,222227,hokusai,500,705,0.19972,0.03708,#FFFFFF,#00003F,#7FBFFF,#BFBFBF,#3FBF7F,#BFFFFF,#00003F,#FFFFBF,#007F7F,#7F3F00
1120,222229,hokusai,500,742,0.19973,0.03354,#7F7F7F,#FFFF7F,#000000,#BFBFBF,#FF7F3F,#FFBF7F,#7F7FFF,#003F00,#3F7F3F,#FFFFFF
1130,222239,hokusai,500,346,0.2,0.83373,#FFFFFF,#BF7F7F,#BFBF7F,#FFFFFF,#3F3F00,#FFBFFF,#FFFFFF,#7F7F3F,#FFFF7F,#BF7FBF
1132,222242,hokusai,500,502,0.1996,0.02102,#FFBF7F,#3F0000,#3F7FBF,#FFFFFF,#3F003F,#000000,#BFBFFF,#7F3F3F,#003F7F,#BF7F7F
1133,222243,hokusai,500,743,0.2,0.19824,#FFFFFF,#3F0000,#BFFFBF,#7F7F7F,#FFFFBF,#3F0000,#FFBF7F,#7FBFBF,#3F7F00,#3F3F7F
1134,222244,hokusai,500,739,0.19973,0.02448,#7FBF7F,#FFFFBF,#00003F,#7FBFBF,#00003F,#3F3F00,#FFBF7F,#3FBFBF,#3F7F3F,#FFBFFF
1135,222246,hokusai,500,723,0.2,0.04075,#FFFFFF,#3F3F3F,#000000,#FF7F7F,#FFBFBF,#BF7F00,#3F3F00,#FFFF7F,#BFFFFF,#7F7F7F
1137,222249,hokusai,500,749,0.19973,0.09523,#BFFFBF,#3F007F,#7F3F7F,#000000,#BFBFBF,#3F7F3F,#7FBF7F,#3F0000,#7F7FFF,#FFFFFF
1138,222250,hokusai,500,1414,0.19986,0.15264,#BFBF7F,#FFFFBF,#3F3F00,#FFBFFF,#FFBF7F,#BF3F00,#FF7F3F,#000000,#FFFFFF,#7F3F7F
1139,222251,hokusai,500,666,0.1997,0.02269,#FFBFBF,#000000,#FFBF3F,#BF3F00,#FFFFFF,#7F7F3F,#FF7F3F,#BFBFBF,#7FBF7F,#3F3F00
1140,222252,hokusai,500,727,0.19972,0.08051,#FFFFFF,#7F3F7F,#00003F,#BFBF7F,#3F003F,#FFFFFF,#BFFFFF,#7F7FBF,#FFFFFF,#3F003F
1141,222253,hokusai,500,756,0.19974,0.24402,#7FBFBF,#FFBFBF,#00003F,#FFBF3F,#FFFFBF,#BF7F7F,#3F3F00,#003F7F,#000000,#7F7F7F
1142,222255,hokusai,500,767,0.19974,0.05461,#FFFFBF,#003F3F,#7FBFBF,#FFBF7F,#000000,#7F3F3F,#BFBFBF,#7F0000,#007F7F,#BF7F3F
1144,223530,hokusai,500,709,0.19972,0.06814,#7FBFBF,#000000,#FFFF7F,#3F3F3F,#BF7F7F,#FFBFFF,#7F3F3F,#FFFFFF,#3F7FBF,#00007F
1145,223531,hokusai,500,663,0.2,0.43849,#FFFFFF,#000000,#7F7F7F,#FFFFFF,#FFFFFF,#7F7F3F,#3F3F00,#BFBFBF,#7F7F3F,#BFFFBF
1146,223532,hokusai,500,339,0.19941,0.04343,#FFFFFF,#3F3F3F,#FF3F00,#000000,#FFBFBF,#FFFFFF,#FFFF7F,#7F0000,#FF7F7F,#7F7FBF
1147,223533,hokusai,500,652,0.2,0.4111,#BFBFBF,#3F3F00,#7F7F7F,#FFFFFF,#7F7F3F,#000000,#BFBFBF,#FFBF7F,#FF7F3F,#FFBFFF
1148,223535,hokusai,500,733,0.19973,0.14675,#BF7F3F,#FFFFBF,#000000,#BFBFFF,#FFFFFF,#3F3F3F,#7F7FBF,#FFBF7F,#3F003F,#FFBF7F
1149,223536,hokusai,500,330,0.19939,0.04086,#3F7FBF,#FFFFFF,#00003F,#FFBFBF,#7F7F3F,#FFBF3F,#007F3F,#7FBFBF,#BF7F3F,#000000
1150,223538,hokusai,500,749,0.2,0.06996,#FFFFFF,#3F3F00,#FFBF7F,#003F7F,#FFFFBF,#7FBFBF,#BFBFBF,#00003F,#7F7F3F,#00003F
1151,223540,hokusai,500,726,0.19972,0.0482,#FFBFBF,#3F0000,#BFBFBF,#BFBFFF,#BF3F3F,#7FBFFF,#000000,#3F7F3F,#FFFFFF,#BF7F3F
1153,223542,hokusai,500,709,0.2,0.09368,#7F3F00,#FFFF7F,#000000,#7F7F7F,#003F3F,#FFFFFF,#FF7F3F,#3F0000,#3F3F7F,#FF7FBF
1154,223544,hokusai,500,505,0.1996,0.00748,#000000,#FF7F3F,#3F0000,#00003F,#BFBFBF,#003F3F,#BF3F00,#FFFFBF,#3F3F7F,#7F7F7F
1156,223546,hokusai,500,726,0.19972,0.06811,#3F0000,#FFFFBF,#BFBF7F,#FFBF7F,#FF3F3F,#7F7F3F,#FFBFFF,#000000,#003F3F,#3F3F3F
1157,223547,hokusai,500,726,0.19972,0.02064,#BFFFFF,#3F0000,#FF7F00,#000000,#FFFFFF,#FFFFFF,#BFBF7F,#FFFFBF,#FFFF7F,#7F3F3F
1158,223549,hokusai,500,668,0.1997,0.14283,#FFBF7F,#000000,#FFFFFF,#BF3F00,#FFFF7F,#BFBFBF,#FF7F3F,#3F3F00,#7F7F3F,#FFFF3F
1159,223551,hokusai,500,326,0.19939,0.00713,#7FBF7F,#000000,#FFFFBF,#7F7F3F,#FF7F3F,#3F3F00,#FFBF7F,#FFFFFF,#FFBF3F,#BFFFFF
1160,223552,hokusai,500,342,0.2,0.01903,#3F003F,#FFFFBF,#BF7F3F,#FFFFFF,#000000,#BF7F7F,#FFBF3F,#FFFFFF,#3F3F3F,#BFBFBF
1161,223553,hokusai,500,993,0.1998,0.02064,#FFFF3F,#3F0000,#BF0000,#BF7F3F,#000000,#FFFFFF,#7F7FBF,#FF7F3F,#7F3F3F,#FFBFBF
